PF04855	0006338 0000228
PF03769	0005576
PF03768	0005576
PF04851	0003677 0005524 0016787
PF03767	0003993
PF04850	0019031
PF03764	0005525
PF02679	0019295
PF03762	0030704
PF03760	0009790
PF02675	0008295 0004014
PF02674	0016020 0009403
PF01589	0055036 0004252 0019028
PF02673	0016311 0050380 0016020
PF01588	0000049
PF02671	0005634 0006355
PF01586	0003677 0005634 0007517 0006355
PF02670	0055114 0030604 0046872 0008299
PF01585	0005622 0003676
PF12424	0005388
PF01584	0005622 0006935 0007165 0004871
PF09057	0006917 0005739 0006919
PF00499	0055114 0008137
PF01583	0016301 0016772 0005524 0000103
PF00498	0005515
PF01582	0004888 0045087 0007165 0031224
PF09055	0016151 0016209 0004784
PF00497	0006810 0005215 0030288
PF01581	0007218
PF05937	0016055 0008013
PF00496	0006810 0005215
PF01580	0003677 0005524 0016021 0007059 0051301 0000166 0007049
PF00494	0016740 0009058
PF00493	0003677 0005524 0006260
PF05933	0015078 0015986 0000276
PF05932	0050708 0009405 0005737
PF04848	0006281 0000400 0016788 0006310 0000287
PF00491	0046872 0016813
PF04847	0019722
PF00490	0004655 0046872 0033014
PF03759	0005089
PF04841	0006886 0005737
PF04840	0006886 0005737
PF02669	0006813 0016020 0008556
PF02668	0055114 0016491
PF02666	0004609 0008654
PF02665	0055114 0008940 0009325
PF02664	0005506 0009372
PF01578	0016020 0006461 0008535
PF02662	0055114 0015948
PF01577	0006508 0004197
PF01576	0003774 0016459
PF02660	0005886
PF01575	0008152 0016491
PF09048	0003700 0006355
PF00489	0006955 0005576 0005125
PF01573	0046740 0044156
PF05929	0019069
PF00488	0005524 0006298 0030983
PF00487	0055114 0006629 0016491
PF01571	0006546 0005737 0004047
PF05927	0008061 0005737
PF00486	0003677 0000160 0000156 0006355
PF05926	0019069
PF00485	0016301 0005524 0008152
PF05925	0009405 0016791
PF00484	0008270 0015976 0004089
PF05924	0016055 0008013
PF00483	0009058 0016779
PF09040	0015991 0005524 0008900 0016020 0000287
PF05923	0016055
PF04839	0005622 0003735 0009536 0006412 0005840
PF05922	0042802 0043086 0004252
PF04838	0030528 0006355
PF00481	0003824
PF05920	0003677 0005634 0006355
PF04834	0009966 0016021
PF10232	0016455 0016592 0006357
PF03748	0006935 0001539 0009425
PF04831	0016020
PF03744	0009102
PF03742	0017004 0045158 0009512
PF03741	0016021
PF03740	0008615 0005737
PF02655	0005524 0046872
PF02654	0008818 0009236
PF01569	0016020 0003824
PF02653	0006810 0005215 0016020
PF01568	0016491 0030151
PF02652	0015727 0015129
PF01567	0030683 0044423
PF01566	0006810 0005215 0016020
PF01565	0050660 0016491
PF01564	0003824
PF00479	0006006 0050661
PF01563	0055036 0004252 0019028
PF09036	0006468 0005096 0007165 0004674
PF00478	0055114 0003824
PF01562	0008270 0006508 0004222
PF01561	0030683 0044423
PF09034	0005737 0006917 0043123 0004871
PF00476	0003677 0003887 0006260
PF00475	0004424 0000105
PF00474	0006810 0005215 0016020 0055085
PF00473	0005179 0005576
PF09030	0004402 0016573 0005634 0003713 0006355 0000123
PF00472	0006415 0003747
PF04828	0008152 0016846
PF00471	0005622 0003735 0006412 0005840
PF04827	0016788
PF04825	0005515
PF04824	0000228
PF03739	0016021
PF03734	0016740
PF03730	0006303 0003677 0004003
PF01559	0045735
PF01558	0055114 0016903
PF01557	0008152 0003824
PF01556	0006457 0051082
PF09029	0006778 0030170 0005759 0003870
PF01555	0008170 0006306 0003677
PF01554	0015297 0006855 0016020 0055085 0015238
PF00469	0005525
PF01553	0008415 0008152
PF09026	0003677 0005634 0000775 0006355 0003682
PF00468	0005622 0003735 0006412 0005840
PF01552	0016740 0003968 0008233 0008234 0019012 0018144 0005198 0016779 0016787 0000166
PF09025	0009405 0030254 0030257
PF00466	0005622 0042254
PF00465	0055114 0016491 0046872
PF00464	0004372 0006563 0006544
PF00463	0008152 0003824
PF09020	0016020 0050765
PF00462	0015035 0009055 0045454
PF05902	0005856 0003779 0005198
PF00460	0003774 0001539 0005198 0009288
PF04815	0006886 0030127 0006888
PF04814	0016563 0005634 0045893
PF04813	0016563 0005634 0045893
PF04812	0016563 0005634 0045893
PF03728	0008270 0003677 0006260
PF04811	0006886 0030127 0006888
PF03727	0016773 0005524 0005975
PF04810	0008270 0006886 0030127 0006888
PF03726	0000175 0003723 0006396
PF03725	0003723 0006396
PF03721	0051287 0055114 0016616
PF02637	0016884 0006412
PF03720	0051287 0055114 0016616
PF02634	0009326 0008863
PF01548	0003677 0004803 0006313
PF01547	0006810 0005215
PF02631	0006282
PF01546	0008152 0016787
PF09019	0003677 0009307 0009036
PF01545	0006812 0016021 0055085 0008324
PF01544	0016020 0055085 0046873 0030001
PF00459	0004437
PF01543	0005198 0019028
PF00458	0005524 0006418 0004812
PF01542	0005198
PF00457	0005975 0004553
PF01541	0005622 0006281 0004518
PF09013	0009405 0004725 0006470
PF00454	0016773
PF09011	0005634 0007283
PF00453	0005622 0003735 0006412 0005840 0019843
PF00452	0042981
PF00451	0009405 0008200 0005576
PF00450	0006508 0004185
PF10204	0005789 0015031 0016021
PF04805	0016972 0055114
PF03719	0005622 0003735 0006412 0005840
PF03718	0004553
PF04801	0005634 0003899 0006351
PF03717	0008658
PF04800	0005743 0016651 0022900
PF03714	0005975 0030246
PF02629	0005488
PF02628	0016020 0006461
PF03711	0003824
PF03710	0008882
PF01539	0019031
PF02623	0009296 0019861
PF01538	0017111 0016817 0003968 0004197 0004252 0070008
PF01537	0016021
PF01536	0008295 0006597 0004014
PF09008	0009405
PF01534	0016020 0007166
PF00449	0019627 0016151 0009039
PF01533	0019013
PF00448	0005525 0006614
PF01532	0016020 0005509 0004571
PF00447	0005634 0003700 0006355 0043565
PF01531	0008107 0005975 0016020
PF09004	0016706 0008168
PF00446	0007275 0005179 0005576
PF01530	0008270 0005634 0003700 0006355
PF09003	0003677 0015074 0008907
PF00445	0003723 0033897
PF00444	0005622 0003735 0006412 0005840
PF00443	0004221 0006511
PF09000	0009405 0003723 0043022 0016788
PF00441	0055114 0016627
PF00440	0003677
PF03709	0016831
PF03708	0019031
PF03702	0016773 0005524 0006040 0009254
PF02617	0030163
PF03700	0006886 0008565
PF02615	0055114 0008152 0016491
PF02614	0006064 0008880
PF01529	0008270
PF01528	0016020
PF01527	0003677 0004803 0006313
PF02611	0008715 0016020 0008654
PF01526	0003677 0004803 0006313
PF02610	0008152 0008733
PF01525	0019079 0016887 0006200 0030430 0000287
PF01524	0060967 0019048 0030430
PF00439	0005515
PF00438	0004478
PF01522	0005975 0016810
PF00437	0006810 0005622 0005524
PF00436	0003697
PF01520	0008745 0009253
PF00435	0005515
PF00434	0019028
PF00433	0006468 0005524 0004674
PF00432	0003824
PF00430	0015078 0045263 0015986
PF11991	0050364 0009820
PF02609	0008855 0009318 0006308
PF02608	0005886
PF02607	0008705 0031419 0009086 0046872
PF02606	0005524 0009245 0009029
PF02605	0009538 0015979 0009522
PF02603	0005524 0000160 0006109 0004672 0000155
PF01518	0003968 0003727
PF02602	0004852 0033014
PF01517	0042025 0003723
PF02601	0008855
PF01516	0005198 0019028
PF02600	0015035 0016020
PF01515	0008415 0008152
PF01513	0003951 0008152
PF00428	0006414 0005622 0003735 0005840
PF01512	0051287 0016651 0010181 0051539
PF00427	0015979 0030089
PF00426	0019058 0019028
PF01510	0008745 0009253
PF00424	0042025 0003700 0006355
PF00423	0019031 0004308 0019058 0046789
PF00421	0016168 0016020 0009521 0019684 0009767
PF00420	0016651 0055114 0042773
PF01509	0006396
PF01507	0008152 0003824
PF01506	0017111 0003968 0004197 0004252
PF01504	0016307 0046488
PF00418	0007026
PF01502	0004635 0000105
PF00417	0005622 0003735 0006412 0005840
PF01501	0016757
PF00416	0005622 0003723 0003735 0006412 0005840
PF01500	0045095
PF00413	0008270 0006508 0031012 0004222
PF00412	0008270
PF00411	0005622 0003735 0006412 0005840
PF11975	0004553
PF00410	0005622 0003735 0006412 0005840
PF11973	0055114 0016655
PF00408	0005975 0016868
PF00407	0006952 0009607
PF00406	0006139 0005524 0019205
PF00405	0006879 0006826 0008199 0005576
PF00404	0005975 0004553
PF00403	0046872 0030001
PF00401	0045261 0046961 0015986 0046933
PF11965	0016851
PF11960	0055114 0016717
PF11956	0016020 0005267
PF08587	0004674
PF07499	0005524 0006281 0009378 0006310 0009379
PF07498	0003715 0006353
PF07497	0003723 0003715 0006353
PF07496	0008270
PF07492	0004555 0005737 0005509 0005993
PF09668	0004190 0006508
PF09663	0016812
PF11941	0033942
PF07488	0045493 0046559 0005576
PF07487	0009405 0005085 0032862 0005576 0031532
PF07486	0009847 0005618 0016787
PF06399	0009890
PF06397	0005506
PF06393	0005737 0043065
PF06392	0010447 0042597
PF06391	0005634 0007049
PF08563	0005515
PF07479	0005975 0055114 0016614
PF07478	0008716
PF07477	0045493 0046559 0005576
PF07475	0005524 0000160 0006109 0004672 0000155
PF07473	0009405 0005576
PF06389	0016032 0016020 0005198
PF06387	0050780 0016021 0007212
PF06386	0031412 0031411
PF06385	0019058 0006355
PF06384	0008013
PF05298	0005576 0042742
PF05297	0016021 0019087
PF05296	0004930 0050909 0016021 0007186
PF05294	0009405 0005576
PF05292	0006633 0050080
PF08558	0005634 0042162 0007004 0000781
PF08557	0006633 0055114 0016021 0016705
PF07469	0005634 0003713
PF07465	0030094 0015979 0009522
PF07464	0006869 0008289 0005576
PF07463	0016788
PF06379	0015153 0016021 0008645
PF07462	0009405 0016020
PF06377	0005179 0005576
PF07460	0004519
PF06374	0005743 0006120 0008137
PF06373	0000186 0005615 0008343 0009267 0032099 0001678 0007186
PF06372	0005634 0000245
PF06371	0017048 0003779 0030036
PF04198	0030528 0030246
PF05281	0007218 0030141
PF04197	0003968 0019079
PF09637	0016455 0016592 0006357
PF05280	0016563 0003677 0030092 0045893
PF04196	0003968 0006351 0019079
PF04194	0005737
PF04192	0032040 0006364
PF08548	0008270 0005615 0005509 0004222
PF04191	0008170 0006644
PF08546	0050661 0055114 0016491
PF08545	0006633 0004315
PF11910	0005886 0055114 0016655
PF08542	0005524 0003689 0006260 0005663
PF08541	0016747 0008610
PF08540	0008299 0004421
PF06369	0015267 0006812 0052331 0046931 0046930
PF06368	0031419 0019670 0016866
PF06367	0016043 0003779
PF06366	0019861
PF06363	0019012
PF05279	0016020
PF05275	0006878 0005507 0009279
PF05273	0003677 0019083 0003899
PF04189	0006413 0003743
PF04188	0005789 0006506 0016021 0016758
PF05271	0019089
PF11909	0055114 0016020 0016655
PF05270	0046373 0046556
PF04186	0016020
PF04185	0016788
PF04183	0015343 0019290
PF03099	0003824 0006464
PF03098	0004601 0055114 0006979 0020037
PF03095	0019211
PF03094	0008219 0016021
PF08534	0016491
PF08533	0004565
PF08532	0004565 0005975
PF07448	0046849 0005576
PF03091	0010038
PF08530	0008239
PF07443	0005524 0005634 0016818 0004386 0016568
PF07442	0005576
PF06357	0019855 0009405 0005576
PF07440	0005576
PF06355	0019836 0030582
PF05269	0003677 0030528 0006355
PF06351	0009507 0016853
PF06350	0016298 0016042 0008203
PF04179	0016763
PF04178	0016192
PF05261	0003677 0000746
PF04177	0009966
PF03089	0003677 0005634 0006310
PF08529	0003700 0031554
PF03088	0009058 0016844
PF08527	0004668 0005737 0005509 0018101
PF10808	0016021
PF08526	0004668 0005737 0005509
PF03083	0016021
PF03082	0007618 0005576
PF03081	0006887 0000145
PF07432	0003677
PF06344	0019015
PF04166	0051287 0008615 0055114 0050570
PF09606	0016455 0016592 0006357
PF08519	0005524 0003689 0006260 0005663
PF04162	0019028
PF08517	0005488
PF08516	0006508 0004222
PF08515	0004675 0006468 0005524 0016020
PF03074	0004357 0006750
PF03073	0016021
PF07429	0008417 0009246 0009276
PF03071	0000139 0003827 0006487
PF07425	0005576
PF06339	0016836 0006596
PF07421	0005184 0005576
PF06337	0004221
PF06333	0016455 0016592 0006357
PF06331	0003677 0006289
PF05247	0016563 0003677 0009296 0045893
PF04159	0016021
PF05241	0016125 0047750 0016021 0005783
PF05240	0008270 0016814
PF04153	0005634 0030528 0006355
PF03069	0008152 0016811
PF08509	0004016 0006171 0000287
PF04152	0005634 0004519 0030145 0006302
PF03068	0004668 0005737 0005509
PF04151	0006508 0008233
PF03067	0019028
PF03066	0003676
PF08506	0006886
PF03065	0005975 0003824
PF03063	0055114 0005737 0016491
PF08503	0047200
PF08502	0003852 0009098
PF07417	0005737 0045893 0016987
PF03060	0055114 0018580
PF08500	0003968
PF07415	0019042 0033644
PF07412	0008156
PF06327	0004016 0016021 0009190
PF06326	0019031 0005198
PF06325	0006479 0005737 0008276
PF06324	0009416 0005179 0005576
PF05236	0005669 0006352 0016986
PF04145	0016021 0035434 0005375
PF04144	0015031 0016021
PF04142	0016021 0000139 0005351 0008643
PF04140	0016021 0006481 0004671
PF03054	0016740 0005737 0008033
PF03052	0019068
PF03051	0006508 0004197
PF07404	0042162 0000781
PF07402	0016021
PF06317	0003968 0019079
PF06316	0009279
PF06315	0006006 0016791 0005737 0008772
PF06314	0016831
PF05225	0003677
PF05224	0003677
PF05223	0046677
PF04139	0006281
PF05222	0055114 0016491
PF04138	0006810 0000271 0016021
PF05221	0004013 0006730
PF04137	0050660 0005789 0055114 0016671 0006467
PF04136	0006886 0005801 0016020
PF04131	0006051 0047465
PF03047	0005186
PF04130	0005815 0000922 0000226
PF03041	0019083
PF03040	0016021
PF06309	0005524 0051085
PF06308	0046677
PF05215	0016020
PF05211	0009279 0019861
PF05210	0009966 0016020 0007275
PF03039	0008083 0006955 0005143 0005576
PF04121	0006810 0005643
PF03037	0006952 0008284
PF04120	0055085
PF03034	0006659
PF03033	0030259 0005975 0016758
PF03032	0006952 0005576 0042742
PF03031	0005515
PF03030	0015992 0004427 0016020 0009678
PF05209	0051302
PF05208	0016021 0016758 0005783
PF05206	0008168 0008033
PF05204	0003677 0004519 0030908
PF05203	0003677 0004519 0030908
PF04119	0006950
PF05201	0050661 0055114 0008883 0033014
PF04117	0016021
PF04116	0006633 0055114 0005506 0016491
PF04115	0004848 0000256
PF04114	0042765 0016021
PF04113	0042765 0016021
PF03029	0000166
PF03028	0007018 0003777 0030286
PF04111	0006914
PF04110	0005737 0000045
PF03026	0019028
PF03020	0005635
PF04108	0006914
PF04107	0004357 0006750
PF04106	0006914 0005737
PF04104	0003896 0006269
PF04103	0016021
PF04101	0030259 0005975 0016758 0030246
PF03016	0016020
PF03015	0016620 0055114
PF03014	0005198
PF03012	0019083 0003968
PF12398	0004674
PF06994	0030216 0001533
PF06992	0006270
PF06991	0005576
PF06990	0016021 0009058 0001733 0005794
PF03009	0008889 0006071
PF03007	0004144
PF03006	0016021
PF03002	0005179 0005576
PF03000	0009416 0004871
PF06989	0005737
PF12387	0017111 0016817 0003968 0004197 0004252 0070008
PF06988	0009399
PF06984	0003735 0005761 0006412
PF05896	0055114 0006814 0016655
PF05894	0005524 0019069
PF05893	0003995 0008218 0055114
PF05892	0019028
PF05891	0008168
PF06978	0001682 0004526
PF06974	0004144
PF06973	0005524 0016879 0006188 0000287
PF05889	0016740
PF12370	0016820
PF06971	0016564 0005737 0045892 0051775
PF05887	0016020
PF04799	0008053 0016021 0006184 0003924 0005741
PF05881	0016020 0009214 0004113
PF04792	0009405 0005576
PF04790	0016012 0016021 0007010
PF06969	0006779 0055114 0004109 0005737
PF06968	0051186 0051536
PF06965	0006814 0016021 0006885
PF06964	0046373 0046556
PF06963	0016021 0005381 0034755
PF05879	0016817
PF12361	0016020
PF05875	0016021 0006672 0016811
PF05874	0042811 0007218 0005184
PF05873	0015078 0015986 0000276
PF10186	0010508
PF05870	0016831
PF04785	0016032 0019031
PF03699	0016021
PF10181	0017176
PF03694	0016021
PF06958	0009617 0009405 0019835 0005102
PF06957	0030126 0006886 0005515 0016192 0005198
PF06955	0016762 0048046 0006073 0005618
PF06954	0005179 0005576
PF06953	0016564 0003677 0046685 0045892
PF05869	0003677 0009007 0032775
PF05868	0016021 0019012
PF12350	0032806
PF06951	0004623 0016042 0005509 0005576
PF05866	0006281 0006310 0000287
PF11264	0015979 0010027 0009523
PF05864	0003677 0003899 0006351
PF05861	0015716
PF04777	0016972 0055114
PF05860	0005488
PF04775	0006629 0016290
PF03689	0019028
PF03688	0019028
PF04771	0042025 0019051
PF02599	0006402 0003723 0006109
PF02595	0031388 0008887
PF02590	0005737 0008168 0006364
PF12343	0016817
PF05859	0005634 0007067 0000775 0007049
PF05858	0016021 0030120
PF06941	0016791
PF05856	0005856 0030041
PF05854	0042262
PF04769	0003677 0005634 0045895 0000772
PF04768	0006526
PF05851	0019058
PF04767	0019082 0003677
PF03678	0005198 0019028
PF04760	0006413 0003743
PF01499	0042025 0019072
PF01498	0003677 0015074 0004803 0006313
PF01497	0005381 0006827
PF02581	0004789 0009228
PF01496	0015078 0015991 0033177
PF02580	0005737 0016788 0019478
PF06936	0006886 0008430 0030176
PF01494	0055114 0004497
PF01493	0055114 0008152 0016491
PF05849	0005576
PF05847	0003677 0006355
PF05845	0015716
PF05843	0005634 0006397
PF05842	0007154 0005186 0005576
PF04758	0005622 0003735 0006412 0005840
PF10156	0016455 0016592 0006357
PF05841	0030071 0005680 0031145
PF04757	0005778 0007031
PF05840	0006260 0016788
PF04755	0009507 0005198
PF03668	0005524
PF04750	0016021
PF03664	0046373 0046556
PF03662	0016020 0016798
PF03661	0016021
PF02574	0008898
PF06929	0005525
PF01488	0004764 0055114 0005737
PF02572	0005524 0008817 0009236
PF01487	0003855
PF02571	0016994 0055114 0009236
PF01486	0005634 0003700 0006355
PF02570	0016993 0009236
PF01485	0008270
PF06925	0016758 0009247
PF01484	0042302
PF00399	0005618 0005199
PF01483	0006508 0004252
PF00398	0008649 0000179 0000154
PF00397	0005515
PF01481	0019013
PF05837	0043515 0005634 0000777 0007059 0051301
PF01480	0006397
PF06920	0005525 0051020 0005085
PF05836	0042600 0007275
PF05835	0006836 0019905
PF00394	0055114 0016491
PF05834	0016705 0016117
PF00393	0050661 0055114 0004616 0006098
PF00392	0005622 0003700 0006355
PF10147	0005634 0007049
PF05832	0016021
PF00391	0016772 0016310
PF00390	0016616
PF05830	0009312 0016758 0009877
PF10143	0003824 0046872
PF04741	0009405
PF02569	0004592 0015940
PF03652	0006974 0006281 0005737 0016788 0006310
PF02568	0003723 0005737 0009228
PF02567	0003824 0009058
PF02566	0006950
PF02565	0006281 0006310
PF01479	0003723
PF02563	0016020 0015159 0015774
PF01478	0004190 0016020
PF02562	0005524
PF01477	0005515
PF02561	0009296 0009288
PF06917	0045490 0005737 0016837
PF01476	0016998
PF02560	0008824 0009439
PF01475	0003700 0006355
PF01474	0009073 0003849
PF00389	0051287 0008152 0016616
PF05829	0003677 0019013
PF00388	0006629 0004629 0035556
PF01472	0003723
PF00387	0004435 0006629 0007165 0035556
PF01471	0008152
PF01470	0006508
PF06910	0007283
PF05826	0004623 0016042 0005509
PF00384	0016491
PF05824	0030354 0007268
PF00383	0008270 0016787
PF05823	0008289
PF04739	0005515
PF00382	0006413 0003743
PF00381	0005351 0009401
PF00380	0005622 0003735 0006412 0005840
PF04736	0007218 0008255 0018990
PF04735	0003678 0019079
PF04733	0030126 0006890 0005198
PF04732	0005882
PF03648	0045493 0046559
PF04731	0005634 0007275 0006355
PF03647	0016020
PF03644	0033925 0005737
PF03643	0030904 0007034
PF02559	0003700 0006355
PF02557	0006508 0008233
PF02556	0015031 0051262 0051082
PF02554	0016020 0009267
PF02553	0015087 0006824 0016020 0009236
PF01468	0009405
PF02552	0019385
PF01467	0009058 0016779
PF02551	0006637 0016291
PF01466	0006511
PF02550	0003824 0006084
PF01465	0005515
PF06905	0043066
PF00379	0042302
PF05819	0009877
PF00378	0008152 0003824
PF05818	0019867 0046999
PF00377	0051260 0016020
PF12300	0016817
PF05817	0005789 0004579 0008250 0018279
PF00376	0003700 0006355
PF00375	0006835 0017153 0016020
PF00374	0008901 0055114 0016151
PF04729	0005634 0006333
PF00372	0006810 0005344
PF04728	0019867
PF04727	0005856 0006909
PF00370	0016773 0005975
PF04726	0003677 0019073 0019028
PF04725	0015979 0042651 0009654 0009523
PF04724	0003830 0016020 0006487
PF04723	0030699 0050485 0055114 0030700
PF03639	0033903 0016998
PF04722	0004721 0005634 0006397
PF04721	0006516 0005737
PF03636	0005975 0003824 0030246
PF03632	0005975 0003824
PF02548	0003864 0015940
PF03631	0004540
PF02547	0016740 0008616 0016853
PF03630	0005524 0015937 0004594
PF02545	0005737
PF02544	0016021 0006629 0005737 0016627
PF01459	0008308 0006820 0044070 0055085 0005741
PF02543	0003824 0009058
PF01458	0016226
PF02542	0016114 0008685
PF01457	0008270 0006508 0016020 0007155 0004222
PF01453	0005529
PF00368	0050662 0055114 0015936 0004420
PF05808	0016021
PF00367	0008982
PF00366	0005622 0003735 0006412 0005840
PF01450	0004455 0009082 0055114
PF05806	0045596
PF00365	0003872 0005945 0006096
PF05805	0016021
PF00363	0006810 0005215 0005576
PF04719	0005634 0003702 0006367
PF00362	0008305 0007229 0007160 0007155 0005488 0004872
PF04718	0015078 0015986 0000276
PF00361	0055114 0042773 0008137
PF00360	0008020 0009584 0018298 0006355
PF05800	0031412
PF04716	0005743 0016651 0022904
PF04715	0009058 0016833
PF04711	0042157 0006869 0008289 0005576
PF03627	0007155 0030246
PF03626	0016021
PF03623	0006468 0007172 0004713 0005925 0004871
PF02538	0003824
PF02537	0016020
PF02535	0016020 0055085 0046873 0030001
PF02534	0009291 0016020
PF02533	0009539 0015979 0009523
PF02532	0009539 0016020 0015979 0009523
PF02531	0009538 0015979 0009522
PF01446	0003677 0005727 0006260
PF02530	0006810 0015288 0016020
PF01445	0016020
PF00359	0006810 0005351 0009401
PF01443	0004386
PF00358	0006810 0016020 0005351 0009401
PF01442	0042157 0006869 0008289 0005576
PF01441	0006952 0009279
PF00356	0005622 0003700 0006355
PF01440	0005198 0019028
PF00355	0055114 0016491 0051537
PF00353	0005509
PF04709	0008406 0008083
PF00352	0003677 0003702 0006355 0006367
PF00351	0055114 0016714
PF00350	0005525 0003924
PF04706	0007275 0030178 0005576
PF10104	0015031 0016021 0051028
PF04705	0008649 0046677
PF04704	0003677 0005634 0030528 0046872 0006355
PF03618	0016772 0005524
PF04700	0019012 0005198
PF03616	0016021 0015813 0015501
PF03615	0003677 0006355
PF03614	0003700 0006355
PF03613	0016021 0009401
PF02529	0009512
PF03612	0016021 0008982 0009401
PF03611	0016021 0009401
PF02527	0008649 0005737 0006364
PF03610	0016021 0009401
PF02525	0050662 0009055 0016491
PF01439	0046872
PF02522	0046353 0046677
PF01437	0016020
PF01436	0005515
PF01435	0006508 0016020 0004222
PF01434	0005524 0006508 0004222
PF00349	0016773 0005524 0005975
PF01433	0008270 0008237
PF00348	0008299
PF01432	0006508 0004222
PF00347	0003735 0006412 0005840 0019843
PF01431	0006508 0004222
PF00346	0051287 0016651 0055114 0048038
PF01430	0006457 0005737 0051082
PF00345	0007047 0030288
PF00344	0015450 0015031 0016020
PF00343	0004645 0005975
PF00342	0004347 0006094 0006096
PF00341	0008083 0016020
PF00340	0005615
PF03609	0016021 0009401
PF03608	0016021 0009401
PF03607	0035556
PF03606	0016021
PF03605	0015740 0016021 0015556
PF03604	0003677 0003899 0006351
PF03603	0003887 0008408 0006260
PF03602	0008168 0031167
PF02518	0005524
PF03601	0016021
PF02517	0016020
PF03600	0016021 0015746 0055085 0015137
PF02516	0004576 0016020 0006486
PF02515	0008152 0003824
PF02514	0009058
PF01429	0003677 0005634
PF02513	0007276
PF01428	0008270
PF01427	0006508 0016805 0005618 0008237
PF02511	0050660 0006231 0050797
PF01426	0003677
PF01425	0016884
PF01424	0003676
PF00338	0005622 0003735 0006412 0005840
PF01422	0008270 0005634 0003700 0006355
PF00337	0005529
PF01421	0006508 0004222
PF00336	0004523
PF01420	0006304 0003677
PF00335	0016021
PF00334	0005524 0006228 0006183 0006241 0006165 0004550
PF00333	0005622 0003723 0003735 0006412 0005840
PF00332	0005975 0004553
PF11896	0004553
PF00331	0005975 0004553
PF00330	0008152
PF02509	0003723 0019079
PF02508	0016020
PF02507	0009538 0015979 0009522
PF02505	0015948
PF02504	0006633 0003824
PF02503	0006799 0008976 0009358
PF01418	0003700 0006355
PF02502	0005975
PF02501	0015628 0015627 0008565
PF01416	0003723 0009451 0009982 0001522
PF02500	0006323
PF01415	0005126 0008083 0006955 0005576
PF01414	0016020 0007154
PF00329	0055114 0008137
PF01413	0005581 0005201
PF00328	0003993
PF01412	0008060 0008270 0032312
PF00327	0003735 0006412 0005840
PF01411	0005524 0004813 0006419 0005737 0006412 0000166
PF00326	0006508 0008236
PF01410	0005581 0005201
PF00325	0005622 0003700 0006355
PF11889	0017111 0016817 0003968 0004197 0004252 0070008
PF00324	0006810 0016020 0055085
PF00323	0006952 0005576
PF00322	0019229 0005576
PF00321	0006952
PF00320	0008270 0003700 0006355 0043565
PF11883	0004674
PF10796	0005737
PF01409	0005524 0004812 0005737 0000049 0043039
PF01408	0016491
PF01407	0016032
PF01406	0005524 0005737 0004817 0006412 0006423 0000166
PF01405	0009539 0016020 0015979 0009523
PF01404	0005524 0016020 0005003
PF00319	0005634 0003700 0006355 0043565
PF01403	0005515
PF00318	0005622 0003735 0006412 0005840
PF01402	0003677 0006355
PF00317	0005524 0055114 0004748 0006260
PF01401	0008241 0006508 0016020 0008237
PF09599	0009405
PF00316	0042578 0005975
PF01400	0006508 0004222
PF09596	0045944 0007219 0003713 0016607
PF00313	0003677 0006355
PF00312	0005622 0003735 0006412 0005840
PF09594	0016758
PF00311	0015977 0006099 0008964
PF00310	0008152
PF00309	0003677 0003700 0003899 0006352 0016987 0006355
PF00307	0005515
PF09589	0009405 0005615
PF00306	0015991 0033178 0016820
PF00305	0055114 0046872 0016702
PF00304	0006952
PF00303	0004799 0006231
PF00302	0008811
PF00301	0009055 0046872
PF08499	0004114
PF08498	0008168 0006694
PF10778	0019120
PF08496	0005886 0004252
PF08494	0005524 0016818
PF08493	0003677 0005634 0045122 0006355
PF08492	0006614 0048500 0008312
PF08491	0050660 0055114 0016021 0004506
PF08490	0008270 0005634 0003887 0006260
PF09576	0055114 0004129 0005746 0022904
PF11857	0004222
PF09573	0003677 0009307 0009036
PF09572	0003677 0009307 0009036
PF08488	0016021 0004674
PF09571	0003677 0009307 0009036 0000287
PF09570	0003677 0009307 0009036
PF08485	0003978 0009103
PF07393	0006887 0048278 0005737
PF09568	0003677 0009307 0009036
PF09567	0003677 0009307 0009036
PF08477	0005622 0005525 0007264
PF08476	0016791
PF10755	0005886
PF08472	0005986 0050307 0000287
PF08471	0055114 0004748 0050897
PF07382	0003677 0030261
PF06298	0016021 0015979 0030145 0009523
PF06297	0008270
PF06293	0016773 0005524 0016020 0009103
PF00999	0015299 0006812 0016021 0055085
PF00998	0005524 0003723 0003968 0006351 0019079
PF11837	0004564 0004575
PF00997	0005576
PF09553	0003677 0009307 0009036
PF08469	0005524 0017111 0006351
PF00995	0006904 0016192
PF08468	0008990 0006364
PF00994	0006777
PF08467	0003968
PF00993	0006955 0042613 0016020 0019882
PF08465	0004797 0005524
PF08463	0006304 0003677 0003824
PF10744	0016455 0016592 0006357
PF07378	0006402 0045718 0048027
PF08460	0016787
PF10741	0006858
PF06286	0005576 0042742
PF05199	0016614
PF05198	0006413 0003743
PF06281	0016021 0005198
PF05197	0015672 0016020 0005261
PF06280	0016020 0005618 0004252
PF05196	0008083
PF05195	0004177 0030145
PF05194	0019627 0016151 0006461
PF05193	0008270 0006508 0004222
PF05192	0005524 0006298 0030983
PF05191	0004017
PF05190	0005524 0006298 0030983
PF00989	0006355
PF00988	0006807 0004086
PF00986	0003677 0005524 0006265 0003918 0005694
PF11825	0005515
PF08459	0003677 0004518 0006289
PF00985	0007155
PF00984	0051287 0055114 0016616
